face_id,candidate_path,candidate_id,input_ssim,input_psnr,input_mse,input_l2,model,prompt,seed,steps,guidance_scale,output_ssim,output_psnr,output_mse,output_l2,original_path,perturbed_path,clean_edit_path,perturbed_edit_path,strip_path,arcface_model,arcface_original_vs_perturbed,arcface_clean_edit_vs_perturbed_edit,arcface_original_vs_clean_edit,arcface_perturbed_vs_perturbed_edit,arcface_edit_identity_drop,arcface_review_priority,arcface_status
image_7,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_7/bspline_30/vae_latent_out.png,targeted_experiments_new_face_round2_perturbations_image_7_bspline_30_vae_latent_out_png,0.8576890826225281,30.86891355692842,0.0008186695631593466,0.02861240226124585,black-forest-labs/FLUX.2-klein-4B,Add a royal blue scarf,1234,10,1.0,0.855342447757721,27.556825266920097,0.0017551630735397339,0.04189466640921889,/home/interns/Desktop/amit_code/new_images/image_7.png,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_7/bspline_30/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_7/add_a_royal_blue_scarf/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_7/add_a_royal_blue_scarf/targeted_experiments_new_face_round2_perturbations_image_7_bspline_30_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_7/add_a_royal_blue_scarf/targeted_experiments_new_face_round2_perturbations_image_7_bspline_30_vae_latent_out_png/comparison_strip.jpg,ArcFace iResNet-100,0.3909332752227783,0.7177693247795105,0.8856817483901978,0.9325748682022095,-0.04689311981201172,-0.3737291693687439,scored
image_7,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_7/polar_30/vae_latent_out.png,targeted_experiments_new_face_round2_perturbations_image_7_polar_30_vae_latent_out_png,0.8647565245628357,30.790271301395705,0.0008336291066370904,0.028872635948889225,black-forest-labs/FLUX.2-klein-4B,Add a white scarf,1234,10,1.0,0.8649478554725647,27.362033578961977,0.001835678587667644,0.042844819846367004,/home/interns/Desktop/amit_code/new_images/image_7.png,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_7/polar_30/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_7/add_a_white_scarf/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_7/add_a_white_scarf/targeted_experiments_new_face_round2_perturbations_image_7_polar_30_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_7/add_a_white_scarf/targeted_experiments_new_face_round2_perturbations_image_7_polar_30_vae_latent_out_png/comparison_strip.jpg,ArcFace iResNet-100,0.4474148154258728,0.5703758597373962,0.8565442562103271,0.7354249954223633,0.12111926078796387,-0.0018417835235595703,scored
image_7,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_7/bspline_30/vae_latent_out.png,targeted_experiments_new_face_round2_perturbations_image_7_bspline_30_vae_latent_out_png,0.8576890826225281,30.86891355692842,0.0008186695631593466,0.02861240226124585,black-forest-labs/FLUX.2-klein-4B,Add a white scarf,1234,10,1.0,0.8507280945777893,22.522549987681852,0.00559429032728076,0.07479498865084987,/home/interns/Desktop/amit_code/new_images/image_7.png,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_7/bspline_30/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_7/add_a_white_scarf/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_7/add_a_white_scarf/targeted_experiments_new_face_round2_perturbations_image_7_bspline_30_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_7/add_a_white_scarf/targeted_experiments_new_face_round2_perturbations_image_7_bspline_30_vae_latent_out_png/comparison_strip.jpg,ArcFace iResNet-100,0.3909332752227783,0.6934995651245117,0.8565442562103271,0.889313280582428,-0.03276902437210083,-0.33533531427383423,scored
image_7,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_7/polar_30/vae_latent_out.png,targeted_experiments_new_face_round2_perturbations_image_7_polar_30_vae_latent_out_png,0.8647565245628357,30.790271301395705,0.0008336291066370904,0.028872635948889225,black-forest-labs/FLUX.2-klein-4B,Add a bright red jacket,1234,10,1.0,0.843640148639679,24.006783592218444,0.003974858205765486,0.06304647655313884,/home/interns/Desktop/amit_code/new_images/image_7.png,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_7/polar_30/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_7/add_a_bright_red_jacket/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_7/add_a_bright_red_jacket/targeted_experiments_new_face_round2_perturbations_image_7_polar_30_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_7/add_a_bright_red_jacket/targeted_experiments_new_face_round2_perturbations_image_7_polar_30_vae_latent_out_png/comparison_strip.jpg,ArcFace iResNet-100,0.4474148154258728,0.655820369720459,0.9383571147918701,0.9068844318389893,0.03147268295288086,-0.17693287134170532,scored
image_7,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_7/bspline_30/vae_latent_out.png,targeted_experiments_new_face_round2_perturbations_image_7_bspline_30_vae_latent_out_png,0.8576890826225281,30.86891355692842,0.0008186695631593466,0.02861240226124585,black-forest-labs/FLUX.2-klein-4B,Add a bright red jacket,1234,10,1.0,0.8410451412200928,25.635748878696866,0.0027316503692418337,0.05226519271218498,/home/interns/Desktop/amit_code/new_images/image_7.png,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_7/bspline_30/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_7/add_a_bright_red_jacket/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_7/add_a_bright_red_jacket/targeted_experiments_new_face_round2_perturbations_image_7_bspline_30_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_7/add_a_bright_red_jacket/targeted_experiments_new_face_round2_perturbations_image_7_bspline_30_vae_latent_out_png/comparison_strip.jpg,ArcFace iResNet-100,0.3909332752227783,0.6704385280609131,0.9383571147918701,0.9045917391777039,0.03376537561416626,-0.2457398772239685,scored
image_7,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_7/polar_30/vae_latent_out.png,targeted_experiments_new_face_round2_perturbations_image_7_polar_30_vae_latent_out_png,0.8647565245628357,30.790271301395705,0.0008336291066370904,0.028872635948889225,black-forest-labs/FLUX.2-klein-4B,Add a royal blue jacket,1234,10,1.0,0.8599743247032166,26.1788655797049,0.0024105350021272898,0.049097199534467235,/home/interns/Desktop/amit_code/new_images/image_7.png,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_7/polar_30/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_7/add_a_royal_blue_jacket/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_7/add_a_royal_blue_jacket/targeted_experiments_new_face_round2_perturbations_image_7_polar_30_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_7/add_a_royal_blue_jacket/targeted_experiments_new_face_round2_perturbations_image_7_polar_30_vae_latent_out_png/comparison_strip.jpg,ArcFace iResNet-100,0.4474148154258728,0.5964940190315247,0.9306668639183044,0.9346952438354492,-0.004028379917144775,-0.15310758352279663,scored
image_7,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_7/bspline_30/vae_latent_out.png,targeted_experiments_new_face_round2_perturbations_image_7_bspline_30_vae_latent_out_png,0.8576890826225281,30.86891355692842,0.0008186695631593466,0.02861240226124585,black-forest-labs/FLUX.2-klein-4B,Add a royal blue jacket,1234,10,1.0,0.8556900024414062,27.391314348340273,0.0018233438022434711,0.04270062999820343,/home/interns/Desktop/amit_code/new_images/image_7.png,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_7/bspline_30/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_7/add_a_royal_blue_jacket/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_7/add_a_royal_blue_jacket/targeted_experiments_new_face_round2_perturbations_image_7_bspline_30_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_7/add_a_royal_blue_jacket/targeted_experiments_new_face_round2_perturbations_image_7_bspline_30_vae_latent_out_png/comparison_strip.jpg,ArcFace iResNet-100,0.3909332752227783,0.6557044982910156,0.9306668639183044,0.8956378102302551,0.035029053688049316,-0.229742169380188,scored
image_7,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_7/polar_30/vae_latent_out.png,targeted_experiments_new_face_round2_perturbations_image_7_polar_30_vae_latent_out_png,0.8647565245628357,30.790271301395705,0.0008336291066370904,0.028872635948889225,black-forest-labs/FLUX.2-klein-4B,Add a white jacket,1234,10,1.0,0.8617886900901794,26.856273721630632,0.0020623987074941397,0.045413640103983514,/home/interns/Desktop/amit_code/new_images/image_7.png,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_7/polar_30/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_7/add_a_white_jacket/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_7/add_a_white_jacket/targeted_experiments_new_face_round2_perturbations_image_7_polar_30_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_7/add_a_white_jacket/targeted_experiments_new_face_round2_perturbations_image_7_polar_30_vae_latent_out_png/comparison_strip.jpg,ArcFace iResNet-100,0.4474148154258728,0.4901958703994751,0.9608808755874634,0.9531349539756775,0.007745921611785889,-0.035035133361816406,scored
image_7,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_7/bspline_30/vae_latent_out.png,targeted_experiments_new_face_round2_perturbations_image_7_bspline_30_vae_latent_out_png,0.8576890826225281,30.86891355692842,0.0008186695631593466,0.02861240226124585,black-forest-labs/FLUX.2-klein-4B,Add a white jacket,1234,10,1.0,0.8457306027412415,23.69807157951164,0.004267689771950245,0.06532755752322479,/home/interns/Desktop/amit_code/new_images/image_7.png,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_7/bspline_30/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_7/add_a_white_jacket/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_7/add_a_white_jacket/targeted_experiments_new_face_round2_perturbations_image_7_bspline_30_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_7/add_a_white_jacket/targeted_experiments_new_face_round2_perturbations_image_7_bspline_30_vae_latent_out_png/comparison_strip.jpg,ArcFace iResNet-100,0.3909332752227783,0.6082644462585449,0.9608808755874634,0.9620562195777893,-0.0011753439903259277,-0.21850651502609253,scored
image_7,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_7/polar_30/vae_latent_out.png,targeted_experiments_new_face_round2_perturbations_image_7_polar_30_vae_latent_out_png,0.8647565245628357,30.790271301395705,0.0008336291066370904,0.028872635948889225,black-forest-labs/FLUX.2-klein-4B,Add a yellow rain jacket,1234,10,1.0,0.8543314933776855,27.344328991613757,0.0018431772477924824,0.04293224019070613,/home/interns/Desktop/amit_code/new_images/image_7.png,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_7/polar_30/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_7/add_a_yellow_rain_jacket/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_7/add_a_yellow_rain_jacket/targeted_experiments_new_face_round2_perturbations_image_7_polar_30_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_7/add_a_yellow_rain_jacket/targeted_experiments_new_face_round2_perturbations_image_7_polar_30_vae_latent_out_png/comparison_strip.jpg,ArcFace iResNet-100,0.4474148154258728,0.6255605816841125,0.903512716293335,0.8101667165756226,0.0933459997177124,-0.08479976654052734,scored
image_7,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_7/bspline_30/vae_latent_out.png,targeted_experiments_new_face_round2_perturbations_image_7_bspline_30_vae_latent_out_png,0.8576890826225281,30.86891355692842,0.0008186695631593466,0.02861240226124585,black-forest-labs/FLUX.2-klein-4B,Add a yellow rain jacket,1234,10,1.0,0.8409972786903381,25.954031343331305,0.0025386151392012835,0.050384671669082885,/home/interns/Desktop/amit_code/new_images/image_7.png,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_7/bspline_30/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_7/add_a_yellow_rain_jacket/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_7/add_a_yellow_rain_jacket/targeted_experiments_new_face_round2_perturbations_image_7_bspline_30_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_7/add_a_yellow_rain_jacket/targeted_experiments_new_face_round2_perturbations_image_7_bspline_30_vae_latent_out_png/comparison_strip.jpg,ArcFace iResNet-100,0.3909332752227783,0.6937616467475891,0.903512716293335,0.9329993724822998,-0.029486656188964844,-0.33231502771377563,scored
image_7,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_7/polar_30/vae_latent_out.png,targeted_experiments_new_face_round2_perturbations_image_7_polar_30_vae_latent_out_png,0.8647565245628357,30.790271301395705,0.0008336291066370904,0.028872635948889225,black-forest-labs/FLUX.2-klein-4B,Add a grey hoodie,1234,10,1.0,0.8559648990631104,26.765509539476188,0.0021059548016637564,0.045890683168414007,/home/interns/Desktop/amit_code/new_images/image_7.png,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_7/polar_30/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_7/add_a_grey_hoodie/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_7/add_a_grey_hoodie/targeted_experiments_new_face_round2_perturbations_image_7_polar_30_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_7/add_a_grey_hoodie/targeted_experiments_new_face_round2_perturbations_image_7_polar_30_vae_latent_out_png/comparison_strip.jpg,ArcFace iResNet-100,0.4474148154258728,0.4728139340877533,0.96133953332901,0.9383366703987122,0.02300286293029785,-0.0023962557315826416,scored
image_7,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_7/bspline_30/vae_latent_out.png,targeted_experiments_new_face_round2_perturbations_image_7_bspline_30_vae_latent_out_png,0.8576890826225281,30.86891355692842,0.0008186695631593466,0.02861240226124585,black-forest-labs/FLUX.2-klein-4B,Add a grey hoodie,1234,10,1.0,0.8500590324401855,27.701191570716432,0.001697777770459652,0.04120409895216314,/home/interns/Desktop/amit_code/new_images/image_7.png,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_7/bspline_30/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_7/add_a_grey_hoodie/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_7/add_a_grey_hoodie/targeted_experiments_new_face_round2_perturbations_image_7_bspline_30_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_7/add_a_grey_hoodie/targeted_experiments_new_face_round2_perturbations_image_7_bspline_30_vae_latent_out_png/comparison_strip.jpg,ArcFace iResNet-100,0.3909332752227783,0.5804710388183594,0.96133953332901,0.9441527128219604,0.01718682050704956,-0.1723509430885315,scored
image_7,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_7/polar_30/vae_latent_out.png,targeted_experiments_new_face_round2_perturbations_image_7_polar_30_vae_latent_out_png,0.8647565245628357,30.790271301395705,0.0008336291066370904,0.028872635948889225,black-forest-labs/FLUX.2-klein-4B,Add a blue baseball cap,1234,10,1.0,0.8659237027168274,24.37978259053418,0.0036477220710366964,0.06039637465143662,/home/interns/Desktop/amit_code/new_images/image_7.png,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_7/polar_30/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_7/add_a_blue_baseball_cap/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_7/add_a_blue_baseball_cap/targeted_experiments_new_face_round2_perturbations_image_7_polar_30_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_7/add_a_blue_baseball_cap/targeted_experiments_new_face_round2_perturbations_image_7_polar_30_vae_latent_out_png/comparison_strip.jpg,ArcFace iResNet-100,0.4474148154258728,0.6268075704574585,0.726691484451294,0.8044567108154297,-0.07776522636413574,-0.25715798139572144,scored
image_7,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_7/bspline_30/vae_latent_out.png,targeted_experiments_new_face_round2_perturbations_image_7_bspline_30_vae_latent_out_png,0.8576890826225281,30.86891355692842,0.0008186695631593466,0.02861240226124585,black-forest-labs/FLUX.2-klein-4B,Add a blue baseball cap,1234,10,1.0,0.861609935760498,24.96551210493363,0.0031874896958470345,0.056457857697994836,/home/interns/Desktop/amit_code/new_images/image_7.png,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_7/bspline_30/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_7/add_a_blue_baseball_cap/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_7/add_a_blue_baseball_cap/targeted_experiments_new_face_round2_perturbations_image_7_bspline_30_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_7/add_a_blue_baseball_cap/targeted_experiments_new_face_round2_perturbations_image_7_bspline_30_vae_latent_out_png/comparison_strip.jpg,ArcFace iResNet-100,0.3909332752227783,0.7299139499664307,0.726691484451294,0.7067350149154663,0.019956469535827637,-0.3190242052078247,scored
image_7,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_7/polar_30/vae_latent_out.png,targeted_experiments_new_face_round2_perturbations_image_7_polar_30_vae_latent_out_png,0.8647565245628357,30.790271301395705,0.0008336291066370904,0.028872635948889225,black-forest-labs/FLUX.2-klein-4B,Add a black fedora,1234,10,1.0,0.9034138321876526,26.499481092224542,0.00223898864351213,0.047317952655542166,/home/interns/Desktop/amit_code/new_images/image_7.png,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_7/polar_30/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_7/add_a_black_fedora/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_7/add_a_black_fedora/targeted_experiments_new_face_round2_perturbations_image_7_polar_30_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_7/add_a_black_fedora/targeted_experiments_new_face_round2_perturbations_image_7_polar_30_vae_latent_out_png/comparison_strip.jpg,ArcFace iResNet-100,0.4474148154258728,0.6058496236801147,0.7793989181518555,0.8740650415420532,-0.09466612339019775,-0.2531009316444397,scored
image_7,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_7/bspline_30/vae_latent_out.png,targeted_experiments_new_face_round2_perturbations_image_7_bspline_30_vae_latent_out_png,0.8576890826225281,30.86891355692842,0.0008186695631593466,0.02861240226124585,black-forest-labs/FLUX.2-klein-4B,Add a black fedora,1234,10,1.0,0.9037919640541077,27.61249508417692,0.001732808188535273,0.041627012726536995,/home/interns/Desktop/amit_code/new_images/image_7.png,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_7/bspline_30/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_7/add_a_black_fedora/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_7/add_a_black_fedora/targeted_experiments_new_face_round2_perturbations_image_7_bspline_30_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_7/add_a_black_fedora/targeted_experiments_new_face_round2_perturbations_image_7_bspline_30_vae_latent_out_png/comparison_strip.jpg,ArcFace iResNet-100,0.3909332752227783,0.7402961850166321,0.7793989181518555,0.7644672393798828,0.014931678771972656,-0.3344312310218811,scored
image_7,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_7/polar_30/vae_latent_out.png,targeted_experiments_new_face_round2_perturbations_image_7_polar_30_vae_latent_out_png,0.8647565245628357,30.790271301395705,0.0008336291066370904,0.028872635948889225,black-forest-labs/FLUX.2-klein-4B,Add a flower crown,1234,10,1.0,0.8739623427391052,24.844734142680473,0.0032773783896118402,0.05724839202643023,/home/interns/Desktop/amit_code/new_images/image_7.png,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_7/polar_30/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_7/add_a_flower_crown/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_7/add_a_flower_crown/targeted_experiments_new_face_round2_perturbations_image_7_polar_30_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_7/add_a_flower_crown/targeted_experiments_new_face_round2_perturbations_image_7_polar_30_vae_latent_out_png/comparison_strip.jpg,ArcFace iResNet-100,0.4474148154258728,0.5781111121177673,0.7592865824699402,0.8611055016517639,-0.10181891918182373,-0.23251521587371826,scored
image_7,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_7/bspline_30/vae_latent_out.png,targeted_experiments_new_face_round2_perturbations_image_7_bspline_30_vae_latent_out_png,0.8576890826225281,30.86891355692842,0.0008186695631593466,0.02861240226124585,black-forest-labs/FLUX.2-klein-4B,Add a flower crown,1234,10,1.0,0.8755881190299988,26.03632301953732,0.0024909654166549444,0.04990957239503204,/home/interns/Desktop/amit_code/new_images/image_7.png,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_7/bspline_30/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_7/add_a_flower_crown/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_7/add_a_flower_crown/targeted_experiments_new_face_round2_perturbations_image_7_bspline_30_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_7/add_a_flower_crown/targeted_experiments_new_face_round2_perturbations_image_7_bspline_30_vae_latent_out_png/comparison_strip.jpg,ArcFace iResNet-100,0.3909332752227783,0.7411473989486694,0.7592865824699402,0.734106719493866,0.02517986297607422,-0.3250342607498169,scored
image_7,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_7/polar_30/vae_latent_out.png,targeted_experiments_new_face_round2_perturbations_image_7_polar_30_vae_latent_out_png,0.8647565245628357,30.790271301395705,0.0008336291066370904,0.028872635948889225,black-forest-labs/FLUX.2-klein-4B,Add a white bridal veil,1234,10,1.0,0.8637498021125793,26.34535775075113,0.0023198730777949095,0.04816506075772052,/home/interns/Desktop/amit_code/new_images/image_7.png,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_7/polar_30/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_7/add_a_white_bridal_veil/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_7/add_a_white_bridal_veil/targeted_experiments_new_face_round2_perturbations_image_7_polar_30_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_7/add_a_white_bridal_veil/targeted_experiments_new_face_round2_perturbations_image_7_polar_30_vae_latent_out_png/comparison_strip.jpg,ArcFace iResNet-100,0.4474148154258728,0.5639079809188843,0.8992303609848022,0.8966644406318665,0.002565920352935791,-0.11392724514007568,scored
image_7,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_7/bspline_30/vae_latent_out.png,targeted_experiments_new_face_round2_perturbations_image_7_bspline_30_vae_latent_out_png,0.8576890826225281,30.86891355692842,0.0008186695631593466,0.02861240226124585,black-forest-labs/FLUX.2-klein-4B,Add a white bridal veil,1234,10,1.0,0.8636118769645691,27.29826338415841,0.0018628318794071674,0.04316053613438053,/home/interns/Desktop/amit_code/new_images/image_7.png,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_7/bspline_30/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_7/add_a_white_bridal_veil/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_7/add_a_white_bridal_veil/targeted_experiments_new_face_round2_perturbations_image_7_bspline_30_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_7/add_a_white_bridal_veil/targeted_experiments_new_face_round2_perturbations_image_7_bspline_30_vae_latent_out_png/comparison_strip.jpg,ArcFace iResNet-100,0.3909332752227783,0.6024687886238098,0.8992303609848022,0.9027448892593384,-0.003514528274536133,-0.21505004167556763,scored
